"Timestamp","AHU_00_01-PIR2 Log","AHU_00_01-PIR2 Log","AHU_00_01-Sts Log","AHU_00_01-Enable Log"
"13/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 7:51:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 7:36:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 7:23:28 PM","0.00","0.00","1.00","0.00"
"13/03/2020 7:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 7:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 6:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 6:36:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 6:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 6:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 5:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 5:36:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 5:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 5:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 4:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 4:36:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 4:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 4:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 3:57:28 PM","0.00","0.00","1.00","1.00"
"13/03/2020 3:52:23 PM","1.00","1.00","1.00","1.00"
"13/03/2020 3:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 3:36:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 3:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 3:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:36:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:15:14 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:09:43 PM","1.00","1.00","1.00","1.00"
"13/03/2020 2:08:50 PM","0.00","0.00","1.00","1.00"
"13/03/2020 2:06:10 PM","1.00","1.00","1.00","1.00"
"13/03/2020 2:03:33 PM","1.00","1.00","1.00","1.00"
"13/03/2020 1:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 1:37:04 PM","0.00","0.00","1.00","1.00"
"13/03/2020 1:36:10 PM","1.00","1.00","1.00","1.00"
"13/03/2020 1:31:54 PM","1.00","1.00","1.00","1.00"
"13/03/2020 1:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:58:07 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:51:51 PM","1.00","1.00","1.00","1.00"
"13/03/2020 12:51:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:37:30 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:36:10 PM","1.00","1.00","1.00","1.00"
"13/03/2020 12:32:02 PM","1.00","1.00","1.00","1.00"
"13/03/2020 12:21:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:11:52 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:06:41 PM","1.00","1.00","1.00","1.00"
"13/03/2020 12:06:10 PM","0.00","0.00","1.00","1.00"
"13/03/2020 12:02:15 PM","0.00","0.00","1.00","1.00"
"13/03/2020 11:56:41 AM","1.00","1.00","1.00","1.00"
"13/03/2020 11:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 11:36:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 11:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 11:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 10:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 10:36:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 10:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 10:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 9:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 9:36:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 9:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 9:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 8:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 8:36:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 8:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 8:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 7:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 7:36:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 7:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 7:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 6:51:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 6:38:30 AM","0.00","0.00","1.00","1.00"
"13/03/2020 6:36:10 AM","1.00","1.00","1.00","1.00"
"13/03/2020 6:28:57 AM","1.00","1.00","1.00","1.00"
"13/03/2020 6:21:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 6:06:10 AM","0.00","0.00","1.00","1.00"
"13/03/2020 6:00:01 AM","0.00","0.00","0.00","1.00"
"13/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:19:13 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:12:43 AM","1.00","1.00","0.00","0.00"
"13/03/2020 4:07:59 AM","0.00","0.00","0.00","0.00"
"13/03/2020 4:06:10 AM","1.00","1.00","0.00","0.00"
"13/03/2020 4:02:00 AM","1.00","1.00","0.00","0.00"
"13/03/2020 3:59:28 AM","0.00","0.00","0.00","0.00"
"13/03/2020 3:54:17 AM","1.00","1.00","0.00","0.00"
"13/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 7:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 7:36:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 7:21:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 7:06:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 6:51:10 PM","0.00","0.00","0.00","0.00"
"12/03/2020 6:42:25 PM","0.00","0.00","1.00","0.00"
"12/03/2020 6:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 6:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 6:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 5:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 5:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 5:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 5:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:41:09 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:36:10 PM","1.00","1.00","1.00","1.00"
"12/03/2020 4:29:30 PM","1.00","1.00","1.00","1.00"
"12/03/2020 4:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:19:09 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:13:58 PM","1.00","1.00","1.00","1.00"
"12/03/2020 4:12:25 PM","0.00","0.00","1.00","1.00"
"12/03/2020 4:07:13 PM","1.00","1.00","1.00","1.00"
"12/03/2020 4:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 3:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 3:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 3:22:29 PM","0.00","0.00","1.00","1.00"
"12/03/2020 3:21:10 PM","1.00","1.00","1.00","1.00"
"12/03/2020 3:08:18 PM","1.00","1.00","1.00","1.00"
"12/03/2020 3:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 2:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 2:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 2:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 2:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 1:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 1:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 1:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:53:05 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:51:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:36:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:28:53 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:23:11 PM","1.00","1.00","1.00","1.00"
"12/03/2020 12:21:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 12:06:10 PM","0.00","0.00","1.00","1.00"
"12/03/2020 11:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 11:36:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 11:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 11:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:36:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:19:40 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:14:30 AM","1.00","1.00","1.00","1.00"
"12/03/2020 10:12:37 AM","0.00","0.00","1.00","1.00"
"12/03/2020 10:07:16 AM","1.00","1.00","1.00","1.00"
"12/03/2020 10:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 9:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 9:36:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 9:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 9:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 8:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 8:36:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 8:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 8:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 7:58:56 AM","0.00","0.00","1.00","1.00"
"12/03/2020 7:53:41 AM","1.00","1.00","1.00","1.00"
"12/03/2020 7:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 7:36:33 AM","0.00","0.00","1.00","1.00"
"12/03/2020 7:36:10 AM","1.00","1.00","1.00","1.00"
"12/03/2020 7:31:24 AM","1.00","1.00","1.00","1.00"
"12/03/2020 7:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 7:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 6:51:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 6:36:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 6:21:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 6:06:10 AM","0.00","0.00","1.00","1.00"
"12/03/2020 6:00:01 AM","0.00","0.00","0.00","1.00"
"12/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 4:22:51 AM","0.00","0.00","0.00","0.00"
"12/03/2020 4:21:10 AM","1.00","1.00","0.00","0.00"
"12/03/2020 4:15:37 AM","1.00","1.00","0.00","0.00"
"12/03/2020 4:08:51 AM","0.00","0.00","0.00","0.00"
"12/03/2020 4:06:10 AM","1.00","1.00","0.00","0.00"
"12/03/2020 4:03:21 AM","1.00","1.00","0.00","0.00"
"12/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"12/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 7:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 7:36:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 7:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 7:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 6:51:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 6:40:03 PM","0.00","0.00","0.00","0.00"
"11/03/2020 6:36:10 PM","1.00","1.00","0.00","0.00"
"11/03/2020 6:34:46 PM","1.00","1.00","0.00","0.00"
"11/03/2020 6:21:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 6:06:10 PM","0.00","0.00","0.00","0.00"
"11/03/2020 5:54:22 PM","0.00","0.00","1.00","0.00"
"11/03/2020 5:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 5:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 5:21:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 5:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 4:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 4:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 4:21:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 4:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 3:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 3:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 3:21:24 PM","0.00","0.00","1.00","1.00"
"11/03/2020 3:21:10 PM","1.00","1.00","1.00","1.00"
"11/03/2020 3:16:13 PM","1.00","1.00","1.00","1.00"
"11/03/2020 3:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 2:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 2:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 2:21:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 2:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 1:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 1:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 1:33:08 PM","0.00","0.00","1.00","1.00"
"11/03/2020 1:27:56 PM","1.00","1.00","1.00","1.00"
"11/03/2020 1:21:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:51:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:36:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:35:52 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:25:58 PM","1.00","1.00","1.00","1.00"
"11/03/2020 12:21:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:16:38 PM","0.00","0.00","1.00","1.00"
"11/03/2020 12:11:08 PM","1.00","1.00","1.00","1.00"
"11/03/2020 12:06:10 PM","0.00","0.00","1.00","1.00"
"11/03/2020 11:53:34 AM","0.00","0.00","1.00","1.00"
"11/03/2020 11:51:10 AM","1.00","1.00","1.00","1.00"
"11/03/2020 11:47:53 AM","1.00","1.00","1.00","1.00"
"11/03/2020 11:41:47 AM","0.00","0.00","1.00","1.00"
"11/03/2020 11:36:10 AM","1.00","1.00","1.00","1.00"
"11/03/2020 11:35:34 AM","1.00","1.00","1.00","1.00"
"11/03/2020 11:33:00 AM","0.00","0.00","1.00","1.00"
"11/03/2020 11:27:50 AM","1.00","1.00","1.00","1.00"
"11/03/2020 11:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 11:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 10:51:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 10:36:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 10:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 10:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 9:51:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 9:36:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 9:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 9:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 8:51:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 8:36:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 8:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 8:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 7:51:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 7:36:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 7:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 7:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 6:51:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 6:36:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 6:21:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 6:06:10 AM","0.00","0.00","1.00","1.00"
"11/03/2020 6:00:11 AM","0.00","0.00","0.00","1.00"
"11/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:33:24 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:27:50 AM","1.00","1.00","0.00","0.00"
"11/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:18:04 AM","0.00","0.00","0.00","0.00"
"11/03/2020 4:12:35 AM","1.00","1.00","0.00","0.00"
"11/03/2020 4:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"11/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"10/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 8:51:25 PM","0.00","0.00","0.00","0.00"
"10/03/2020 8:51:10 PM","1.00","1.00","0.00","0.00"
"10/03/2020 8:46:02 PM","1.00","1.00","0.00","0.00"
"10/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"10/03/2020 7:54:46 PM","0.00","0.00","1.00","0.00"
"10/03/2020 7:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 7:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 7:21:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 7:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 6:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 6:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 6:21:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 6:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 5:53:30 PM","0.00","0.00","1.00","1.00"
"10/03/2020 5:51:10 PM","1.00","1.00","1.00","1.00"
"10/03/2020 5:38:02 PM","1.00","1.00","1.00","1.00"
"10/03/2020 5:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 5:21:41 PM","0.00","0.00","1.00","1.00"
"10/03/2020 5:21:10 PM","1.00","1.00","1.00","1.00"
"10/03/2020 5:10:09 PM","1.00","1.00","1.00","1.00"
"10/03/2020 5:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:46:47 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:36:31 PM","1.00","1.00","1.00","1.00"
"10/03/2020 4:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:36:05 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:22:32 PM","1.00","1.00","1.00","1.00"
"10/03/2020 4:21:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 4:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 3:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 3:49:54 PM","0.00","0.00","1.00","1.00"
"10/03/2020 3:44:15 PM","1.00","1.00","1.00","1.00"
"10/03/2020 3:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 3:25:35 PM","0.00","0.00","1.00","1.00"
"10/03/2020 3:21:10 PM","1.00","1.00","1.00","1.00"
"10/03/2020 3:13:53 PM","1.00","1.00","1.00","1.00"
"10/03/2020 3:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 2:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 2:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 2:21:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 2:06:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 1:51:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 1:36:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 1:21:10 PM","0.00","0.00","1.00","1.00"
"10/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
